NAME,ADDRESS,CITY,STATE,ZIP,TYPE,DEGREES OFFERED,CAMPUS SETTING,CAMPUS HOUSING,STUDENT POPULATION,UNDERGRADUATE STUDENTS,PUBLIC/PRIVATE,PUBLISHED IN-STATE TUITION AND FEES ($),PUBLISHED OUT-OF-STATE TUITION AND FEES ($),TELEPHONE,POPULATION,LATITUDE,LONGITUDE,WEBSITE,RANK,UNDERGRADUATE POPULATION,NET PRICE,AVERAGE GRANT AID,TOTAL ANNUAL COST,ALUMNI SALARY,ACCEPTANCE RATE
ACADEMY OF ESTHETICS AND COSMETOLOGY,1242 SAN FERNANDO RD,SAN FERNANDO,CA,91340-3212,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",SUBURB,NO,50.0,50.0,PRIVATE FOR-PROFIT,NAN,NAN,(818) 361-5501,60,34.2849143720001,-118.444062636,www.aecosmetology.com,,,,,,,
ACADEMY OF HAIR DESIGN-BEAUMONT,"3141 COLLEGE, SUITE A-10",BEAUMONT,TX,77701-4650,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,57.0,57.0,PRIVATE FOR-PROFIT,NAN,NAN,(409) 813-3100,71,30.068473796,-94.121712164,academyhairdesign.net,,,,,,,
ACADEMY OF HAIR DESIGN-GRENADA,1301 SUNSET DR #JK,GRENADA,MS,38901,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,RURAL,NO,42.0,42.0,PRIVATE FOR-PROFIT,NAN,NAN,(601) 372-9800,45,33.7748045110001,-89.825100946,www.academyofhair.com/grenada-campus,,,,,,,
ACADEMY OF HAIR DESIGN-JACKSON,5420 I-55 FRONTAGE RD N,JACKSON,MS,39211,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,CITY,NO,53.0,53.0,PRIVATE FOR-PROFIT,NAN,NAN,(601) 372-9800,60,32.2826432460001,-90.210498488,www.academyofhair.com,,,,,,,
ACADEMY OF HAIR DESIGN-JASPER,348 SPRING HILL ST,JASPER,TX,75951,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",TOWN,NO,42.0,42.0,PRIVATE FOR-PROFIT,NAN,NAN,(409) 384-8200,48,30.9078946340001,-94.00660869099991,lufkinhairdesign.com,,,,,,,
ACADEMY OF HAIR DESIGN-LAS VEGAS,"5191 W. CHARLESTON, #150",LAS VEGAS,NV,89146,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,225.0,225.0,PRIVATE FOR-PROFIT,NAN,NAN,(702) 878-8521,247,36.1585142160001,-115.210506238,www.ahdvegas.com/,,,,,,,
ACADEMY OF HAIR DESIGN-LUFKIN,512 S CHESTNUT,LUFKIN,TX,75904,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",TOWN,NO,84.0,84.0,PRIVATE FOR-PROFIT,NAN,NAN,(936) 634-8440,107,31.331822404,-94.718542846,lufkinhairdesign.com,,,,,,,
ACADEMY OF HAIR DESIGN-OKLAHOMA CITY,11920 N MAY AVE,OKLAHOMA CITY,OK,73120,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,CITY,NO,38.0,38.0,PRIVATE FOR-PROFIT,NAN,NAN,(405) 842-2031,51,35.6130000000001,-97.557,www.academyofhairdesignok.com,,,,,,,
ACADEMY OF HAIR DESIGN-PEARL,3167 HWY 80 E,PEARL,MS,39208,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,SUBURB,NO,47.0,47.0,PRIVATE FOR-PROFIT,NAN,NAN,(601) 372-9800,51,32.28196189,-90.115110338,www.academyofhair.com,,,,,,,
ACADEMY OF HAIR DESIGN-SPRINGFIELD,1834 S GLENSTONE,SPRINGFIELD,MO,65804,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,242.0,242.0,PRIVATE FOR-PROFIT,NAN,NAN,(417) 881-0305,281,37.180431813,-93.26143149099991,aohd.com/,,,,,,,
ACADEMY OF HAIR TECHNOLOGY,3715 E NORTH ST STE F,GREENVILLE,SC,29615-2363,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",SUBURB,NO,77.0,77.0,PRIVATE FOR-PROFIT,NAN,NAN,(864) 322-0300,84,34.874156897,-82.3279014669999,www.hairchamps.com,,,,,,,
ACADEMY OF INTERACTIVE ENTERTAINMENT,305 HARRISON ST STE 405,SEATTLE,WA,98109-4623,AT LEAST 2 BUT LESS THAN 4 YEARS,TOW BUT LESS THAN 4 YEARS CERTIFICATE,CITY,NO,147.0,147.0,PRIVATE NON-PROFIT,21000.0,21000.0,(206) 428-6350,169,47.6211883560001,-122.351169233,https://www.aie.edu,,,,,,,
ACADEMY OF INTERACTIVE ENTERTAINMENT,537 CAJUNDOME BOULEVARD #211,LAFAYETTE,LA,70506-4293,AT LEAST 2 BUT LESS THAN 4 YEARS,"ASSOCIATE'S DEGREE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",CITY,NO,64.0,64.0,PRIVATE NON-PROFIT,21000.0,21000.0,(337) 205-6604,76,30.220071920000102,-92.043252916,www.theaie.us/,,,,,,,
ACADEMY OF MASSAGE AND BODYWORK,1218 PULASKI HWY STE 324,BEAR,DE,19701,LESS THAN 2 YEARS (BELOW ASSOCIATE),LESS THAN ONE YEAR CERTIFICATE,SUBURB,NO,83.0,83.0,PRIVATE FOR-PROFIT,NAN,NAN,(302) 392-6768,94,39.628612398,-75.667216287,www.massage-academy.com,,,,,,,
ACADEMY OF NATURAL THERAPY INC,625 8TH AVE,GREELEY,CO,80631-9441,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",CITY,NO,46.0,46.0,PRIVATE FOR-PROFIT,NAN,NAN,(970) 352-1181,82,40.4262700880001,-104.69097697,www.natural-therapy.com,,,,,,,
ACADEMY OF PROFESSIONAL COSMETOLOGY,2600 WEST HUDSON ROAD SUITE A,ROGERS,AR,72756-2028,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,77.0,77.0,PRIVATE FOR-PROFIT,NAN,NAN,(479) 246-0046,86,36.3553856250001,-94.157486136,www.apcschools.com,,,,,,,
ACADEMY OF SALON AND SPA,311 S 16TH ST,FORT SMITH,AR,72901,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,53.0,53.0,PRIVATE FOR-PROFIT,NAN,NAN,(479) 782-5059,59,35.380518233000004,-94.416052693,www.academysalonspa.com,,,,,,,
ACADEMY OF SALON PROFESSIONALS,2414 S. LIMIT AVE,SEDALIA,MO,65301,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",TOWN,NO,38.0,38.0,PRIVATE FOR-PROFIT,NAN,NAN,(660) 827-4500,47,38.690709162000104,-93.25158247799999,www.academyofsalonprofessionals.com/,,,,,,,
ACADEMY OF VOCAL ARTS,1920 SPRUCE ST,PHILADELPHIA,PA,19103-6685,FOUR OR MORE YEARS,POSTBACCALAUREATE CERTIFICATE,CITY,NO,27.0,0.0,PRIVATE NON-PROFIT,NAN,NAN,(215) 735-1685,60,39.947845994,-75.17372108099991,www.avaopera.org,,,,,,,
ACAYDIA SCHOOL OF AESTHETICS,"86 NORTH UNIVERSITY AVENUE, SUITE 130",PROVO,UT,84601-0000,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,94.0,94.0,PRIVATE FOR-PROFIT,NAN,NAN,(801) 377-0253,132,40.234788257,-111.658303106,www.acaydia.com,,,,,,,
ACCESS CAREERS,"474 FULTON AVENUE, SUITE 201",HEMPSTEAD,NY,11550-0000,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",SUBURB,NO,44.0,44.0,PRIVATE FOR-PROFIT,NAN,NAN,(516) 433-0034,66,40.7094818850001,-73.615334084,www.accesscareers.net,,,,,,,
ACE COSMETOLOGY AND BARBER TRAINING CENTER,625 WOLCOTT STREET  SUITE 7,WATERBURY,CT,06705,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,SUBURB,NO,89.0,89.0,PRIVATE FOR-PROFIT,NAN,NAN,(203) 879-9989,107,41.594026673,-72.987390616,acecosmetologybarbertraining.com,,,,,,,
ACE INSTITUTE OF TECHNOLOGY,"312 WEST 36 STREET, 2ND FLOOR",NEW YORK,NY,10018,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,CITY,NO,247.0,247.0,PRIVATE FOR-PROFIT,NAN,NAN,(212) 695-9700,283,40.753620755,-73.993320317,www.acecareer.edu,,,,,,,
ACUPUNCTURE AND INTEGRATIVE MEDICINE COLLEGE-BERKELEY,2550 SHATTUCK AVENUE,BERKELEY,CA,94704,FOUR OR MORE YEARS,MASTER'S DEGREE,CITY,NO,90.0,0.0,PRIVATE NON-PROFIT,NAN,NAN,(510) 666-8102,133,37.8627701390001,-122.267629128,https://www.aimc.edu,,,,,,,
ACUPUNCTURE AND MASSAGE COLLEGE,10506 N KENDALL DRIVE,MIAMI,FL,33176,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , MASTER'S DEGREE",CITY,NO,169.0,33.0,PRIVATE FOR-PROFIT,10866.0,10866.0,(305) 595-9500,206,25.6864632300001,-80.3641036339999,WWW.AMCOLLEGE.edu,,,,,,,
ADAMS STATE UNIVERSITY,208 EDGEMONT BLVD,ALAMOSA,CO,81101,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , MASTER'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",TOWN,YES,3110.0,1997.0,PUBLIC,9440.0,20456.0,(719) 587-7011,3634,37.4760112600001,-105.88090042799999,www.adams.edu,,,,,,,
ADIRONDACK COMMUNITY COLLEGE,640 BAY RD,QUEENSBURY,NY,12804,AT LEAST 2 BUT LESS THAN 4 YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",SUBURB,YES,3727.0,3727.0,PUBLIC,5340.0,9900.0,(518) 743-2200,4180,43.354080012000104,-73.65520939899992,www.sunyacc.edu,,,,,,,
ADLER GRADUATE SCHOOL,10225 YELLOW CIRCLE DR.,MINNETONKA,MN,55343,FOUR OR MORE YEARS,"MASTER'S DEGREE , POST-MASTER'S CERTIFICATE",SUBURB,NO,297.0,0.0,PRIVATE NON-PROFIT,NAN,NAN,(612) 861-7554,374,44.893494928000095,-93.4101649999999,www.alfredadler.edu,,,,,,,
ADLER UNIVERSITY,17 NORTH DEARBORN STREET,CHICAGO,IL,60602,FOUR OR MORE YEARS,"MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,NO,1396.0,0.0,PRIVATE NON-PROFIT,NAN,NAN,(312) 662-4000,1602,41.8865825080001,-87.6256781559999,www.adler.edu,,,,,,,
ADRIAN COLLEGE,110 S MADISON ST,ADRIAN,MI,49221-2575,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , MASTER'S DEGREE",TOWN,YES,1856.0,1817.0,PRIVATE NON-PROFIT,37087.0,37087.0,(517) 265-5161,2290,41.898677698,-84.059899059,www.adrian.edu,,,,,,,
ADRIAN'S COLLEGE OF BEAUTY TURLOCK,1340 W MAIN ST,TURLOCK,CA,95380,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",SUBURB,NO,101.0,101.0,PRIVATE FOR-PROFIT,NAN,NAN,(209) 632-2233,114,37.4914131200001,-120.86375934700001,www.adrians.edu,,,,,,,
ADULT AND COMMUNITY EDUCATION-HUDSON,2323 LEXINGTON AVENUE,COLUMBUS,OH,43211,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,CITY,NO,136.0,136.0,PUBLIC,NAN,NAN,(614) 365-0244,150,40.0127216870001,-82.980498606,https://www.ccsoh.us/domain/197,,,,,,,
ADULT AND CONTINUING EDUCATION-BCTS,200A HACKENSACK AVENUE,HACKENSACK,NJ,07601-6637,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",SUBURB,NO,70.0,70.0,PUBLIC,NAN,NAN,(201) 343-2288,126,40.9021760190001,-74.034439688,bcts.bergen.org/index.php/adult-ed-main-page,,,,,,,
ADVANCE BEAUTY COLLEGE,10121 WESTMINSTER AVE,GARDEN GROVE,CA,92843,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",SUBURB,NO,487.0,487.0,PRIVATE FOR-PROFIT,NAN,NAN,(714) 530-2131,526,33.759872993,-117.952536432,www.advancebeautycollege.com,,,,,,,
ADVANCE BEAUTY TECHS ACADEMY,641 N STATE ST STE 1,SAN JACINTO,CA,92583-6572,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,73.0,73.0,PRIVATE FOR-PROFIT,NAN,NAN,(951) 487-8751,83,33.88418383,-117.517559904,www.abt.edu/,,,,,,,
ADVANCE SCIENCE INTERNATIONAL COLLEGE,3750 W 12 AVE,HIALEAH,FL,33012,AT LEAST 2 BUT LESS THAN 4 YEARS,ASSOCIATE'S DEGREE,SUBURB,NO,9.0,9.0,PRIVATE FOR-PROFIT,NAN,NAN,(305) 827-5452,24,25.855645393000003,-80.30697001600001,www.asicollege.edu,,,,,,,
ADVANCED BARBER COLLEGE AND HAIR DESIGN,2818 S INTERNATIONAL,WESLACO,TX,78596,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",SUBURB,NO,165.0,165.0,PRIVATE FOR-PROFIT,NAN,NAN,(956) 969-0341,184,26.1315814640001,-97.95828783,abcrgv.com,,,,,,,
ADVANCED BEAUTY COLLEGE,3959 N. BELTLINE RD.,IRVING,TX,75038,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,44.0,44.0,PRIVATE FOR-PROFIT,NAN,NAN,(214) 492-2076,48,32.8597212,-96.99266311199992,www.advancedbeautycollege.net,,,,,,,
ADVANCED CAREER INSTITUTE,1728 NORTH KELSEY ST,VISALIA,CA,93291,LESS THAN 2 YEARS (BELOW ASSOCIATE),LESS THAN ONE YEAR CERTIFICATE,CITY,NO,464.0,464.0,PRIVATE FOR-PROFIT,NAN,NAN,(559) 651-1978,517,36.341751877,-119.381894808,www.advanced.edu,,,,,,,
ADVANCED COLLEGE,13180 PARAMOUNT BLVD.,SOUTH GATE,CA,90280,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",SUBURB,NO,9.0,9.0,PRIVATE FOR-PROFIT,NAN,NAN,(562) 408-6969,28,33.915359709,-118.15795142,www.advancedcollege.edu,,,,,,,
ADVANCED COLLEGE OF COSMETOLOGY,25 WEST MAIN STREET,WAUPUN,WI,53963-0000,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,TOWN,NO,27.0,27.0,PRIVATE FOR-PROFIT,NAN,NAN,(920) 324-3427,31,43.6328006100001,-88.73616956299999,www.accsuccess.com,,,,,,,
ADVANCED COLLEGE-STOCKTON,8838 NORTH WEST LANE,STOCKTON,CA,95120-3145,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",CITY,NO,53.0,53.0,PRIVATE FOR-PROFIT,NAN,NAN,(209) 490-4591,78,38.0255003450001,-121.29458018700001,www.advancedcollege.edu,,,,,,,
ADVANCED TECHNOLOGY INSTITUTE,5700 SOUTHERN BLVD STE 100,VIRGINIA BEACH,VA,23462,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",CITY,NO,609.0,609.0,PRIVATE FOR-PROFIT,13200.0,13200.0,(757) 490-1241,667,36.841315523,-76.182265265,www.auto.edu,,,,,,,
ADVANCED TRAINING ASSOCIATES,"1810 GILLESPIE WAY, SUITE 104",EL CAJON,CA,92020,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ASSOCIATE'S DEGREE",SUBURB,NO,96.0,96.0,PRIVATE FOR-PROFIT,NAN,NAN,(619) 596-2766,116,32.8190588750001,-116.981794444,www.advancedtraining.edu,,,,,,,
ADVANCED TRAINING INSTITUTE,5150 S. DECATUR BLVD.,LAS VEGAS,NV,89118-1519,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,669.0,669.0,PRIVATE FOR-PROFIT,NAN,NAN,(702) 658-7900,730,36.095957694,-115.206860922,www.atitraining.com,,,,,,,
ADVANCED WELDING INSTITUTE,2 GREEN TREE DR SUITE 3,SOUTH BURLINGTON,VT,05403,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,56.0,56.0,PRIVATE FOR-PROFIT,NAN,NAN,(802) 660-0600,66,44.455881285,-73.139466178,www.awi.edu,,,,,,,
ADVANTAGE CAREER INSTITUTE,2 MERIDIAN ROAD,EATONTOWN,NJ,07724,LESS THAN 2 YEARS (BELOW ASSOCIATE),LESS THAN ONE YEAR CERTIFICATE,SUBURB,NO,104.0,104.0,PRIVATE FOR-PROFIT,NAN,NAN,(732) 440-4110,118,40.2791171920001,-74.04964519100001,www.aci.edu,,,,,,,
ADVANTAGE TECHNICAL COLLEGE,3 RAMOS VELEZ ST,MANATI,PR,00674,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,SUBURB,NO,226.0,226.0,PRIVATE FOR-PROFIT,NAN,NAN,(787) 854-4776,246,18.4280823290001,-66.493119393,www.adtecpr.com,,,,,,,
ADVANTAGE TECHNICAL COLLEGE,PONCE DE LEON AVENUE #818,SAN JUAN,PR,00907-0000,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,CITY,NO,46.0,46.0,PRIVATE FOR-PROFIT,NAN,NAN,(787) 908-1000,60,18.454695924000102,-66.081084862,www.adtecpr.com,,,,,,,
ADVENTHEALTH UNIVERSITY,671 WINYAH DRIVE,ORLANDO,FL,32803,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,1705.0,1341.0,PRIVATE NON-PROFIT,12240.0,12240.0,(407) 303-7742,2130,28.576164697,-81.367700618,www.ahu.edu,,,,,,,
ADVERTISING ART EDUCATIONAL SERVICES DBA SCHOOL OF ADVERTISING ART,1725 E DAVID RD,KETTERING,OH,45440,AT LEAST 2 BUT LESS THAN 4 YEARS,ASSOCIATE'S DEGREE,SUBURB,NO,210.0,210.0,PRIVATE FOR-PROFIT,28278.0,28278.0,(937) 294-0592,262,39.6813542940001,-84.134305355,www.saa.edu,,,,,,,
AESTHETIC SCIENCE INSTITUTE,922 TROY-SCHENECTADY ROAD,LATHAM,NY,12110-1095,LESS THAN 2 YEARS (BELOW ASSOCIATE),LESS THAN ONE YEAR CERTIFICATE,SUBURB,NO,54.0,54.0,PRIVATE FOR-PROFIT,NAN,NAN,(518) 786-0760,61,42.7618733950001,-73.794865774,www.aestheticscienceinstitute.edu,,,,,,,
AI MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,1501 BISCAYNE BOULEVARD,MIAMI,FL,33132-1418,FOUR OR MORE YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , MASTER'S DEGREE",CITY,NO,1384.0,1342.0,PRIVATE FOR-PROFIT,17604.0,17604.0,(305) 428-5700,1573,25.790018043000003,-80.188388771,www.artinstitutes.edu/miami/,,,,,,,
AIKEN SCHOOL OF COSMETOLOGY AND BARBERING,225 RICHLAND AVE EAST,AIKEN,SC,29801,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",SUBURB,NO,65.0,65.0,PRIVATE FOR-PROFIT,NAN,NAN,(803) 644-7133,85,33.5595761540001,-81.71726997,www.ascandb.com,,,,,,,
AIKEN TECHNICAL COLLEGE,2276 JEFFERSON DAVIS HIGHWAY,GRANITEVILLE,SC,29829,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",RURAL,NO,2267.0,2267.0,PUBLIC,5016.0,6850.0,(803) 508-7263,2598,33.5338111570001,-81.841619287,https://www.atc.edu,,,,,,,
AIMS COMMUNITY COLLEGE,5401 W. 20TH ST.,GREELEY,CO,80634,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",CITY,NO,6250.0,6250.0,PUBLIC,2756.0,10424.0,(970) 330-8008,7048,40.4090561880001,-104.764297974,www.aims.edu,,,,,,,
AIR FORCE INSTITUTE OF TECHNOLOGY-GRADUATE SCHOOL OF ENGINEERING & MANAGEMENT,2950 HOBSON WAY,WRIGHT-PATTERSON AFB,OH,45433-7765,FOUR OR MORE YEARS,"POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",SUBURB,NO,881.0,0.0,PUBLIC,NAN,NAN,(937) 255-3636,881,39.7828376250001,-84.08256396899999,www.afit.edu,,,,,,,
AKRON SCHOOL OF PRACTICAL NURSING,630 MULL AVENUE,AKRON,OH,44313,LESS THAN 2 YEARS (BELOW ASSOCIATE),NAN,CITY,NO,NAN,NAN,PUBLIC,NAN,NAN,NOT AVAILABLE,-999,41.085565672,-81.5767677589999,NOT AVAILABLE,,,,,,,
ALABAMA A & M UNIVERSITY,4900 MERIDIAN STREET,NORMAL,AL,35762,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , BACHELOR'S DEGREE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",CITY,YES,6106.0,5143.0,PUBLIC,9744.0,18354.0,(256) 372-5000,7083,34.783334171999996,-86.568529828,www.aamu.edu/,,,,,,,
ALABAMA COLLEGE OF OSTEOPATHIC MEDICINE,445 HEALTH SCIENCES BOULEVARD,DOTHAN,AL,36303-2251,FOUR OR MORE YEARS,DOCTOR'S DEGREE = PROFESSIONAL PRACTICE,RURAL,NO,654.0,0.0,PRIVATE NON-PROFIT,NAN,NAN,(334) 699-2266,747,31.206309137000105,-85.34078642,https://www.acom.edu,,,,,,,
ALABAMA SCHOOL OF NAIL TECHNOLOGY & COSMETOLOGY,202 COMMERCE STREET,JACKSON,AL,36545-2718,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,TOWN,NO,25.0,25.0,PRIVATE FOR-PROFIT,NAN,NAN,(251) 246-9992,28,31.50995915,-87.89339982899999,www.alabamaschoolofnailtechnology.com,,,,,,,
ALABAMA SOUTHERN COMMUNITY COLLEGE,2800 SOUTH ALABAMA AVENUE,MONROEVILLE,AL,36460,AT LEAST 2 BUT LESS THAN 4 YEARS,NAN,RURAL,NO,NAN,NAN,PUBLIC,NAN,NAN,NOT AVAILABLE,-999,31.488895945,-87.326342524,NOT AVAILABLE,,,,,,,
ALABAMA STATE COLLEGE OF BARBER STYLING,753 MAIN STREET,GARDENDALE,AL,35071,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,SUBURB,NO,15.0,15.0,PRIVATE FOR-PROFIT,NAN,NAN,(205) 631-8898,18,33.6435344080001,-86.810576,www.ascbs.edu,,,,,,,
ALABAMA STATE UNIVERSITY,915 S JACKSON STREET,MONTGOMERY,AL,36104-0271,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,4413.0,3903.0,PUBLIC,11068.0,19396.0,(334) 229-4100,5476,32.364317235,-86.2957150029999,www.alasu.edu,,,,,,,
ALAMANCE COMMUNITY COLLEGE,1247 JIMMIE KERR ROAD,GRAHAM,NC,27253-8000,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",RURAL,NO,4248.0,4248.0,PUBLIC,2036.0,7028.0,(336) 578-2002,4964,36.0667135460001,-79.357670091,www.alamancecc.edu,,,,,,,
ALAMO CITY BARBER COLLEGE,8910 BANDERA ROAD SUITE 209,SAN ANTONIO,TX,78250-3227,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,157.0,157.0,PRIVATE FOR-PROFIT,NAN,NAN,(210) 523-7777,171,29.527216804000002,-98.63950180299999,www.alamocitybarbercollege.com,,,,,,,
